credit,term,fst_payment,id_client
19500.0,6.0,9000.0,106811748.0
14598.0,6.0,5000.0,106811749.0
26199.0,10.0,2911.0,106811750.0
15920.0,6.0,1770.0,106811751.0
22799.0,12.0,0.0,106811752.0
19650.0,10.0,3000.0,106811753.0
14450.0,9.0,3000.0,106811754.0
42228.0,18.0,8000.0,106811755.0
81612.0,36.0,9068.0,106811756.0
19745.0,10.0,2200.0,106811757.0
22320.0,10.0,2480.0,106811758.0
26900.0,6.0,2000.0,106811759.0
5517.0,3.0,973.0,106811760.0
13141.0,6.0,1500.0,106811761.0
20046.0,10.0,9000.0,106811762.0
4131.0,3.0,459.0,106811763.0
6299.2,3.0,750.0,106811764.0
7063.0,3.0,6000.0,106811765.0
21290.0,10.0,2400.0,106811766.0
20100.0,10.0,650.0,106811767.0
22121.1,10.0,2457.9,106811768.0
15800.0,8.0,1760.0,106811769.0
41620.0,12.0,5000.0,106811770.0
24990.0,18.0,5000.0,106811771.0
18490.0,10.0,2100.0,106811772.0
12044.0,3.0,15000.0,106811773.0
26090.0,6.0,3500.0,106811774.0
30000.0,10.0,14990.94,106811775.0
5531.8,3.0,10000.0,106811776.0
21166.0,9.0,2352.0,106811777.0
13999.0,6.0,5000.0,106811778.0
8689.0,10.0,1000.0,106811779.0
14925.0,3.0,6396.0,106811780.0
4400.0,3.0,1500.0,106811781.0
24199.0,12.0,8100.0,106811782.0
42940.0,8.0,4800.0,106811783.0
8580.0,9.0,1000.0,106811784.0
21724.0,6.0,2500.8,106811785.0
2907.0,3.0,323.0,106811786.0
11212.0,3.0,4806.0,106811787.0
9398.0,6.0,1050.0,106811788.0
89018.0,22.0,55982.0,106811789.0
6939.0,6.0,771.0,106811790.0
3590.0,6.0,400.0,106811791.0
14215.0,3.0,1600.0,106811792.0
6990.0,6.0,4000.0,106811793.0
3490.0,3.0,11000.0,106811794.0
4800.0,6.0,1200.0,106811795.0
17760.0,10.0,3200.0,106811796.0
33678.2,10.0,4000.0,106811797.0
6790.0,3.0,4800.0,106811798.0
26450.0,6.0,0.0,106811799.0
30951.0,7.0,3439.0,106811800.0
14570.0,6.0,1700.0,106811801.0
28715.0,3.0,3200.0,106811802.0
16949.0,12.0,1900.0,106811803.0
15150.0,6.0,2000.0,106811804.0
2790.0,6.0,2180.0,106811805.0
12360.0,6.0,1500.0,106811806.0
7250.0,6.0,1813.0,106811807.0
2600.0,3.0,0.0,106811808.0
9000.0,10.0,0.0,106811809.0
19600.0,12.0,2200.0,106811810.0
12200.0,6.0,1400.0,106811811.0
7711.0,6.0,857.0,106811812.0
7290.0,3.0,1300.0,106811813.0
3400.0,3.0,1000.0,106811814.0
6783.0,6.0,1197.0,106811815.0
22500.0,6.0,2500.0,106811816.0
6282.0,5.0,698.0,106811817.0
12425.0,5.0,4045.0,106811818.0
22180.0,10.0,3000.0,106811819.0
7173.0,6.0,797.0,106811820.0
24270.0,10.0,2800.0,106811821.0
9180.0,6.0,1020.0,106811822.0
3442.0,6.0,608.0,106811823.0
3190.0,3.0,4000.0,106811824.0
13000.0,3.0,3600.0,106811825.0
12330.0,6.0,1370.0,106811826.0
23980.0,12.0,8000.0,106811827.0
12365.2,6.0,10000.0,106811828.0
8285.0,9.0,0.0,106811829.0
22097.0,12.0,2500.0,106811830.0
10500.0,6.0,8500.0,106811831.0
2635.0,3.0,465.0,106811832.0
8941.0,4.0,5000.0,106811833.0
13665.0,6.0,6325.0,106811834.0
15389.0,6.0,10000.0,106811835.0
22621.0,10.0,9000.0,106811836.0
3800.0,3.0,0.0,106811837.0
8100.0,6.0,900.0,106811838.0
8400.0,6.0,5000.0,106811839.0
41000.0,10.0,9661.66,106811840.0
18300.0,10.0,2100.0,106811841.0
18990.0,10.0,2110.0,106811842.0
8440.0,6.0,18000.0,106811843.0
19980.0,10.0,3000.0,106811844.0
78390.0,6.0,8710.0,106811845.0
9290.0,10.0,1100.0,106811846.0
47691.0,10.0,5300.0,106811847.0
18490.0,6.0,0.0,106811848.0
19278.0,10.0,2142.0,106811849.0
97220.0,12.0,41580.0,106811850.0
6990.0,6.0,2000.0,106811851.0
19590.0,6.0,5000.0,106811852.0
3039.0,3.0,550.0,106811853.0
2420.0,6.0,2400.0,106811854.0
12500.0,6.0,2000.0,106811855.0
3222.0,3.0,0.0,106811856.0
8905.0,9.0,0.0,106811857.0
19990.0,10.0,3600.0,106811858.0
4311.0,5.0,479.0,106811859.0
8049.0,6.0,20000.0,106811860.0
8438.0,6.0,0.0,106811861.0
58640.0,12.0,5000.0,106811862.0
11223.0,6.0,1247.0,106811863.0
3450.0,3.0,4500.0,106811864.0
19790.0,12.0,3500.0,106811865.0
6789.0,6.0,3000.0,106811866.0
8650.0,6.0,1000.0,106811867.0
15640.0,12.0,2500.0,106811868.0
30200.0,10.0,3400.0,106811869.0
16110.0,12.0,1800.0,106811870.0
10000.0,12.0,8328.0,106811871.0
5890.0,3.0,1100.0,106811872.0
3951.0,10.0,439.95,106811873.0
12820.0,10.0,3400.0,106811874.0
4500.0,6.0,800.0,106811875.0
13700.0,11.0,1591.0,106811876.0
32114.0,10.0,3569.0,106811877.0
3185.0,4.0,565.0,106811878.0
58900.0,12.0,10000.0,106811879.0
25992.0,10.0,2888.0,106811880.0
2790.0,3.0,2000.0,106811881.0
6860.0,6.0,1000.0,106811882.0
16498.0,10.0,5000.0,106811883.0
30299.0,12.0,2500.0,106811884.0
18784.0,12.0,15000.0,106811885.0
5699.0,4.0,1300.0,106811886.0
22450.0,6.0,3000.0,106811887.0
24933.0,24.0,6000.0,106811888.0
20433.0,10.0,2271.0,106811889.0
18510.0,9.0,580.0,106811890.0
11949.0,6.0,1400.0,106811891.0
8890.0,12.0,1500.0,106811892.0
8056.0,4.0,2150.0,106811893.0
10789.0,6.0,1200.0,106811894.0
8370.0,9.0,2000.0,106811895.0
8984.0,6.0,1100.0,106811896.0
18090.0,12.0,0.0,106811897.0
5634.0,5.0,626.0,106811898.0
5545.0,6.0,650.0,106811899.0
34200.0,10.0,7000.0,106811900.0
11550.0,12.0,0.0,106811901.0
28750.0,12.0,7500.0,106811902.0
10000.0,6.0,3290.0,106811903.0
11460.0,6.0,1300.0,106811904.0
7600.0,6.0,0.0,106811905.0
16900.0,12.0,0.0,106811906.0
20880.0,6.0,0.0,106811907.0
3489.0,3.0,1000.0,106811908.0
4500.0,3.0,3100.0,106811909.0
16990.0,9.0,0.0,106811910.0
21650.0,18.0,0.0,106811911.0
57593.0,6.0,0.0,106811912.0
4190.0,12.0,1000.0,106811913.0
13880.0,12.0,1600.0,106811914.0
3700.0,6.0,3700.0,106811915.0
14000.0,6.0,10000.0,106811916.0
21218.0,8.0,2360.0,106811917.0
3492.0,10.0,388.0,106811918.0
29200.0,12.0,0.0,106811919.0
29120.0,12.0,5140.0,106811920.0
5078.0,3.0,1693.0,106811921.0
13948.2,10.0,1550.0,106811922.0
22338.94,10.0,3000.0,106811923.0
22269.0,12.0,0.0,106811924.0
10147.0,6.0,2000.0,106811925.0
17980.0,12.0,10000.0,106811926.0
11247.0,6.0,1250.0,106811927.0
9498.0,10.0,1100.0,106811928.0
20989.0,10.0,10.0,106811929.0
4455.0,6.0,500.0,106811930.0
24458.0,10.0,760.0,106811931.0
9540.0,6.0,0.0,106811932.0
4679.0,12.0,520.0,106811933.0
15325.0,6.0,1750.0,106811934.0
32576.5,6.0,3620.0,106811935.0
14866.0,6.0,5000.0,106811936.0
4315.0,5.0,2500.0,106811937.0
14205.0,6.0,6575.0,106811938.0
15900.0,6.0,8000.0,106811939.0
17490.0,12.0,0.0,106811940.0
17854.0,10.0,4000.0,106811941.0
15999.0,8.0,15000.0,106811942.0
7700.0,5.0,1000.0,106811943.0
17000.0,9.0,4280.0,106811944.0
4590.0,6.0,0.0,106811945.0
64660.0,18.0,0.0,106811946.0
19128.41,3.0,4186.59,106811947.0
6567.0,3.0,5000.0,106811948.0
10960.0,12.0,2000.0,106811949.0
8090.0,10.0,900.0,106811950.0
6165.0,12.0,685.0,106811951.0
6678.0,6.0,750.0,106811952.0
25904.0,12.0,3000.0,106811953.0
2679.0,3.0,473.0,106811954.0
9150.0,6.0,1500.0,106811955.0
29630.0,6.0,3500.0,106811956.0
12396.0,10.0,2200.0,106811957.0
5190.0,3.0,1000.0,106811958.0
47223.0,6.0,5600.0,106811959.0
6800.0,6.0,5000.0,106811960.0
8055.0,6.0,895.0,106811961.0
6550.0,6.0,0.0,106811962.0
8499.0,6.0,8499.0,106811963.0
7130.0,6.0,2050.0,106811964.0
9570.0,12.0,0.0,106811965.0
3440.0,6.0,0.0,106811966.0
14670.0,6.0,0.0,106811967.0
17170.0,10.0,4300.0,106811968.0
12750.0,3.0,10000.0,106811969.0
25720.0,12.0,2858.0,106811970.0
33000.0,9.0,3666.2,106811971.0
13465.0,12.0,2380.0,106811972.0
6289.0,6.0,1000.0,106811973.0
7084.28,6.0,4268.72,106811974.0
6640.0,9.0,2200.0,106811975.0
17263.0,7.0,5000.0,106811976.0
11630.0,6.0,1300.0,106811977.0
19990.0,6.0,5000.0,106811978.0
8630.0,6.0,1500.0,106811979.0
16999.0,6.0,12000.0,106811980.0
12598.1,10.0,1500.0,106811981.0
8010.0,6.0,890.0,106811982.0
4608.0,10.0,982.0,106811983.0
4522.0,6.0,503.0,106811984.0
14781.0,8.0,3000.0,106811985.0
6630.0,3.0,1004.2,106811986.0
7150.0,3.0,7945.0,106811987.0
9990.0,3.0,7000.0,106811988.0
28215.0,10.0,3135.0,106811989.0
5190.0,3.0,1000.0,106811990.0
22410.0,12.0,2490.0,106811991.0
13930.0,7.0,10000.0,106811992.0
5000.0,4.0,2600.0,106811993.0
14257.91,6.0,2550.0,106811994.0
8140.0,5.0,910.0,106811995.0
14400.0,10.0,1600.0,106811996.0
4851.81,3.0,539.09,106811997.0
30050.0,12.0,3500.0,106811998.0
12730.0,6.0,2300.0,106811999.0
29790.0,10.0,5300.0,106812000.0
4890.0,6.0,900.0,106812001.0
6400.0,3.0,1800.0,106812002.0
3215.0,3.0,3000.0,106812003.0
6947.0,6.0,853.0,106812004.0
18500.0,12.0,0.0,106812005.0
25500.0,9.0,20000.0,106812006.0
3000.0,3.0,700.0,106812007.0
7509.0,6.0,7000.0,106812008.0
19999.0,12.0,6000.0,106812009.0
3700.0,6.0,1500.0,106812010.0
31490.0,12.0,3500.0,106812011.0
4244.0,6.0,760.0,106812012.0
30196.0,12.0,3400.0,106812013.0
3850.0,6.0,0.0,106812014.0
7373.0,3.0,2000.0,106812015.0
10480.0,10.0,0.0,106812016.0
5000.0,6.0,3000.0,106812017.0
17600.0,10.0,3400.0,106812018.0
21597.0,18.0,2400.0,106812019.0
6496.1,4.0,1200.0,106812020.0
13770.0,3.0,12000.0,106812021.0
17090.0,10.0,1900.0,106812022.0
4170.0,6.0,0.0,106812023.0
6219.0,18.0,700.0,106812024.0
31882.0,12.0,0.0,106812025.0
18592.0,6.0,2100.0,106812026.0
41400.0,12.0,4600.0,106812027.0
18980.0,6.0,2500.0,106812028.0
3180.0,6.0,350.0,106812029.0
16961.1,6.0,4245.0,106812030.0
17020.0,10.0,3000.0,106812031.0
100000.0,13.0,38800.0,106812032.0
16045.2,10.0,1800.0,106812033.0
6550.0,6.0,1000.0,106812034.0
16107.0,10.0,1790.0,106812035.0
25490.0,12.0,4500.0,106812036.0
20710.0,10.0,5000.0,106812037.0
7590.0,9.0,3000.0,106812038.0
22428.0,12.0,2500.0,106812039.0
26000.0,24.0,3000.0,106812040.0
7857.0,6.0,873.0,106812041.0
11190.0,6.0,2000.0,106812042.0
35563.0,10.0,6000.0,106812043.0
6502.0,12.0,1148.0,106812044.0
25167.0,12.0,5000.0,106812045.0
17670.0,6.0,2000.0,106812046.0
35250.0,12.0,10000.0,106812047.0
26710.0,12.0,0.0,106812048.0
25200.0,12.0,0.0,106812049.0
37656.0,10.0,5000.0,106812050.0
32850.0,12.0,3650.0,106812051.0
6730.0,6.0,1200.0,106812052.0
4490.0,10.0,1000.0,106812053.0
24772.0,12.0,17000.0,106812054.0
6860.0,3.0,1000.0,106812055.0
16830.0,12.0,1870.0,106812056.0
20500.0,6.0,10000.0,106812057.0
20040.0,10.0,0.0,106812058.0
17990.0,10.0,2000.0,106812059.0
13680.0,10.0,1520.0,106812060.0
16140.0,18.0,2850.0,106812061.0
6182.0,6.0,690.0,106812062.0
28970.0,10.0,3220.0,106812063.0
53364.0,15.0,12000.0,106812064.0
4770.0,10.0,530.0,106812065.0
4939.0,6.0,4000.0,106812066.0
10990.0,6.0,5000.0,106812067.0
17040.0,12.0,2000.0,106812068.0
21550.0,18.0,3000.0,106812069.0
22000.0,10.0,3000.0,106812070.0
11980.0,6.0,1350.0,106812071.0
26990.0,6.0,3000.0,106812072.0
6800.0,6.0,1000.0,106812073.0
5199.0,6.0,0.0,106812074.0
23390.0,6.0,2600.0,106812075.0
26529.0,15.0,3000.0,106812076.0
7120.0,12.0,1700.0,106812077.0
12500.0,6.0,1400.0,106812078.0
17573.0,12.0,3105.0,106812079.0
16776.0,10.0,1864.0,106812080.0
29500.0,6.0,9500.0,106812081.0
9490.0,6.0,6610.0,106812082.0
37800.0,12.0,0.0,106812083.0
6279.0,6.0,1000.0,106812084.0
29990.0,8.0,10000.0,106812085.0
4720.0,6.0,530.0,106812086.0
8536.0,6.0,949.0,106812087.0
19341.2,6.0,1320.0,106812088.0
19790.0,12.0,2200.0,106812089.0
14999.0,10.0,2000.0,106812090.0
7740.0,3.0,1000.0,106812091.0
15250.0,6.0,1700.0,106812092.0
15890.9,12.0,0.0,106812093.0
14410.0,10.0,0.0,106812094.0
5965.0,6.0,670.0,106812095.0
13190.0,12.0,1600.0,106812096.0
37495.2,9.0,3500.0,106812097.0
14098.1,6.0,3000.0,106812098.0
3000.0,6.0,0.0,106812099.0
4413.0,6.0,2000.0,106812100.0
8698.0,9.0,980.0,106812101.0
19342.0,12.0,2200.0,106812102.0
12100.0,6.0,1400.0,106812103.0
7600.0,6.0,2000.0,106812104.0
29700.0,12.0,3400.0,106812105.0
6630.0,6.0,1000.0,106812106.0
31895.48,12.0,8000.0,106812107.0
21960.0,10.0,2440.0,106812108.0
16428.0,10.0,2899.0,106812109.0
26600.0,12.0,3000.0,106812110.0
23200.0,10.0,2586.0,106812111.0
3500.0,3.0,1590.0,106812112.0
8999.0,12.0,1000.0,106812113.0
10381.5,5.0,1153.5,106812114.0
8547.0,6.0,0.0,106812115.0
5580.0,6.0,620.0,106812116.0
2660.0,6.0,510.0,106812117.0
56277.0,6.0,30303.0,106812118.0
6282.0,10.0,698.0,106812119.0
6570.0,6.0,730.0,106812120.0
4262.0,5.0,4263.0,106812121.0
4050.0,6.0,450.0,106812122.0
3285.0,6.0,365.0,106812123.0
5200.0,3.0,1000.0,106812124.0
15763.0,4.0,13200.0,106812125.0
17398.2,6.0,10000.0,106812126.0
22640.0,6.0,4000.0,106812127.0
8549.0,6.0,950.0,106812128.0
24290.0,12.0,2700.0,106812129.0
10320.0,6.0,4000.0,106812130.0
5850.0,10.0,650.0,106812131.0
4000.0,3.0,3100.0,106812132.0
3290.0,6.0,500.0,106812133.0
18999.0,12.0,0.0,106812134.0
40700.0,12.0,4600.0,106812135.0
3699.0,6.0,1000.0,106812136.0
5730.0,6.0,1500.0,106812137.0
4487.4,5.0,498.6,106812138.0
31484.1,18.0,2000.0,106812139.0
11259.0,6.0,10000.0,106812140.0
22430.0,10.0,5000.0,106812141.0
4780.0,6.0,1450.0,106812142.0
5190.0,10.0,4000.0,106812143.0
10113.0,6.0,2877.0,106812144.0
9823.0,4.0,9824.0,106812145.0
14209.0,10.0,1580.0,106812146.0
4190.0,6.0,1000.0,106812147.0
6940.0,3.0,3800.0,106812148.0
4700.0,4.0,1000.0,106812149.0
8380.0,6.0,2000.0,106812150.0
3990.0,3.0,1000.0,106812151.0
15771.0,6.0,2000.0,106812152.0
10990.0,12.0,2000.0,106812153.0
23579.0,11.0,3284.0,106812154.0
8180.0,6.0,2000.0,106812155.0
9555.0,6.0,4095.0,106812156.0
8099.0,7.0,900.0,106812157.0
27970.0,8.0,13000.0,106812158.0
12710.0,6.0,13000.0,106812159.0
3429.0,6.0,1000.0,106812160.0
4050.0,3.0,7000.0,106812161.0
16100.0,10.0,2000.0,106812162.0
4390.0,6.0,700.0,106812163.0
26183.5,8.0,11221.5,106812164.0
10759.0,4.0,10759.0,106812165.0
31190.0,12.0,0.0,106812166.0
5144.0,6.0,3416.0,106812167.0
21710.0,10.0,2500.0,106812168.0
6264.0,3.0,0.0,106812169.0
7439.0,6.0,2231.0,106812170.0
10530.0,9.0,1170.0,106812171.0
5239.0,3.0,1000.0,106812172.0
11892.0,10.0,2098.0,106812173.0
16490.0,12.0,2500.0,106812174.0
16979.0,10.0,2000.0,106812175.0
6903.0,6.0,767.0,106812176.0
15127.4,6.0,5000.0,106812177.0
11519.1,10.0,1279.9,106812178.0
4118.0,6.0,800.0,106812179.0
16680.0,12.0,7000.0,106812180.0
7965.0,6.0,885.0,106812181.0
16199.0,12.0,1800.0,106812182.0
5140.0,9.0,500.0,106812183.0
3850.85,6.0,430.0,106812184.0
4021.92,5.0,446.88,106812185.0
13653.0,10.0,1517.0,106812186.0
22480.0,10.0,5500.0,106812187.0
6715.2,10.0,747.0,106812188.0
3545.0,6.0,1700.0,106812189.0
20190.0,10.0,6800.0,106812190.0
7550.0,6.0,850.0,106812191.0
8230.0,6.0,5000.0,106812192.0
6830.0,12.0,1110.0,106812193.0
19990.0,12.0,5000.0,106812194.0
9000.0,10.0,1000.0,106812195.0
4320.0,6.0,0.0,106812196.0
100000.0,18.0,45000.0,106812197.0
14100.0,12.0,10.0,106812198.0
6290.0,6.0,800.0,106812199.0
9913.0,9.0,1500.0,106812200.0
10930.52,3.0,8879.48,106812201.0
12790.0,6.0,0.0,106812202.0
15291.0,5.0,13539.0,106812203.0
27925.0,10.0,3150.0,106812204.0
6750.0,12.0,750.0,106812205.0
24700.0,6.0,3000.0,106812206.0
50700.0,6.0,20000.0,106812207.0
10512.0,12.0,1168.0,106812208.0
4097.0,3.0,2000.0,106812209.0
30800.0,12.0,2000.0,106812210.0
7060.0,6.0,1000.0,106812211.0
26695.8,7.0,2966.2,106812212.0
14520.0,4.0,3000.0,106812213.0
4872.0,6.0,2088.0,106812214.0
9580.0,12.0,2000.0,106812215.0
23170.0,12.0,2600.0,106812216.0
18398.0,10.0,2100.0,106812217.0
9248.0,6.0,3500.0,106812218.0
5306.0,6.0,1000.0,106812219.0
8990.0,6.0,1000.0,106812220.0
26400.0,12.0,3000.0,106812221.0
21083.0,12.0,2400.0,106812222.0
30000.0,6.0,7170.0,106812223.0
22500.0,12.0,2500.0,106812224.0
20305.0,9.0,628.0,106812225.0
6744.0,9.0,750.0,106812226.0
37480.0,10.0,2000.0,106812227.0
8951.0,6.0,995.0,106812228.0
12380.0,12.0,1376.0,106812229.0
18849.0,12.0,3000.0,106812230.0
14747.1,10.0,2500.0,106812231.0
10256.1,14.0,0.0,106812232.0
24580.0,9.0,6200.0,106812233.0
82162.0,24.0,56638.0,106812234.0
13998.0,6.0,15000.0,106812235.0
5017.9,6.0,1000.0,106812236.0
5490.0,6.0,1000.0,106812237.0
4890.2,4.0,0.0,106812238.0
10230.0,6.0,0.0,106812239.0
15990.0,6.0,10000.0,106812240.0
18517.1,10.0,3000.0,106812241.0
19750.0,12.0,3000.0,106812242.0
14399.0,6.0,1600.0,106812243.0
10791.0,6.0,0.0,106812244.0
11480.0,6.0,1500.0,106812245.0
26241.6,10.0,2916.0,106812246.0
3898.0,4.0,1000.0,106812247.0
12760.0,6.0,1420.0,106812248.0
15100.0,12.0,2000.0,106812249.0
21850.94,6.0,10000.0,106812250.0
9801.0,10.0,1089.0,106812251.0
24100.83,6.0,2000.0,106812252.0
4080.0,10.0,720.0,106812253.0
19289.0,6.0,14640.0,106812254.0
23000.0,12.0,14000.0,106812255.0
20355.0,13.0,2270.0,106812256.0
17990.0,12.0,2000.0,106812257.0
16150.0,6.0,4000.0,106812258.0
24990.0,12.0,0.0,106812259.0
7180.0,6.0,1000.0,106812260.0
18170.0,8.0,2050.0,106812261.0
6300.0,4.0,700.0,106812262.0
13288.0,10.0,2000.0,106812263.0
9308.0,6.0,3451.0,106812264.0
16000.0,10.0,11890.0,106812265.0
33570.0,12.0,3730.0,106812266.0
22880.0,12.0,0.0,106812267.0
13940.0,10.0,1550.0,106812268.0
14600.0,10.0,2500.0,106812269.0
4120.0,6.0,1500.0,106812270.0
4570.0,9.0,0.0,106812271.0
6200.0,6.0,0.0,106812272.0
22525.0,12.0,3975.0,106812273.0
15990.0,6.0,3000.0,106812274.0
12290.0,6.0,1400.0,106812275.0
14845.0,18.0,1650.0,106812276.0
9282.0,12.0,1500.0,106812277.0
29880.0,10.0,3500.0,106812278.0
37710.0,10.0,4500.0,106812279.0
37016.0,6.0,10000.0,106812280.0
13490.0,9.0,1500.0,106812281.0
6000.0,6.0,1290.0,106812282.0
13360.0,6.0,13360.0,106812283.0
5230.0,6.0,1310.0,106812284.0
11997.2,6.0,1400.0,106812285.0
13387.0,6.0,3350.0,106812286.0
12506.0,10.0,7259.0,106812287.0
13500.0,6.0,1500.0,106812288.0
4390.0,6.0,1200.0,106812289.0
28790.0,10.0,4000.0,106812290.0
23900.0,12.0,3000.0,106812291.0
7250.0,10.0,850.0,106812292.0
25000.0,9.0,14000.0,106812293.0
2514.0,6.0,800.0,106812294.0
11440.0,5.0,11440.0,106812295.0
26055.0,12.0,5000.0,106812296.0
30974.0,10.0,3442.0,106812297.0
20060.0,8.0,2230.0,106812298.0
90000.0,24.0,30000.0,106812299.0
22498.2,10.0,2499.8,106812300.0
35097.66,6.0,10000.0,106812301.0
18050.0,8.0,2100.0,106812302.0
20000.0,10.0,4050.0,106812303.0
4387.0,6.0,1100.0,106812304.0
16370.0,10.0,1820.0,106812305.0
17863.0,12.0,1000.0,106812306.0
4761.0,12.0,529.0,106812307.0
3168.0,8.0,352.0,106812308.0
29388.0,10.0,3300.0,106812309.0
4600.0,6.0,1000.0,106812310.0
15616.0,10.0,2760.0,106812311.0
10000.0,10.0,10000.0,106812312.0
44440.0,11.0,5000.0,106812313.0
11495.0,6.0,1000.0,106812314.0
54000.0,10.0,6000.0,106812315.0
4546.0,15.0,3000.0,106812316.0
10898.0,10.0,1250.0,106812317.0
14880.0,6.0,5000.0,106812318.0
6585.0,3.0,17000.0,106812319.0
5930.0,10.0,659.0,106812320.0
8644.0,12.0,0.0,106812321.0
8780.0,6.0,2000.0,106812322.0
24250.0,10.0,7000.0,106812323.0
7022.7,5.0,780.3,106812324.0
11050.0,10.0,1300.0,106812325.0
22640.0,10.0,0.0,106812326.0
13355.0,6.0,1490.0,106812327.0
7860.0,7.0,900.0,106812328.0
16576.2,6.0,5000.0,106812329.0
16257.0,12.0,10000.0,106812330.0
29691.0,6.0,3340.0,106812331.0
37881.0,5.0,10000.0,106812332.0
5309.0,10.0,590.0,106812333.0
24195.0,10.0,3000.0,106812334.0
18000.0,12.0,6000.0,106812335.0
8280.0,6.0,920.0,106812336.0
9169.0,9.0,1050.0,106812337.0
28945.0,12.0,3250.0,106812338.0
16191.0,6.0,1799.0,106812339.0
4400.0,6.0,1000.0,106812340.0
17400.0,6.0,5000.0,106812341.0
27372.0,12.0,0.0,106812342.0
9588.0,8.0,1500.0,106812343.0
11500.0,12.0,1000.0,106812344.0
24940.0,9.0,0.0,106812345.0
19060.0,6.0,6000.0,106812346.0
14780.0,6.0,1650.0,106812347.0
17980.0,12.0,2000.0,106812348.0
18910.0,12.0,2500.0,106812349.0
7439.0,6.0,830.0,106812350.0
15650.0,12.0,2000.0,106812351.0
33292.0,18.0,3750.0,106812352.0
34449.0,10.0,3830.0,106812353.0
7011.0,12.0,779.0,106812354.0
12810.94,12.0,3000.0,106812355.0
10990.0,6.0,2000.0,106812356.0
56000.0,10.0,10000.0,106812357.0
3000.0,6.0,790.0,106812358.0
7937.0,9.0,1000.0,106812359.0
21475.0,12.0,3800.0,106812360.0
23395.0,10.0,2600.0,106812361.0
14658.0,10.0,1700.0,106812362.0
33000.0,24.0,9190.0,106812363.0
8500.0,6.0,1000.0,106812364.0
9990.0,4.0,0.0,106812365.0
19850.0,10.0,3500.0,106812366.0
5292.0,5.0,588.0,106812367.0
12599.0,10.0,1400.0,106812368.0
5800.0,9.0,0.0,106812369.0
5950.0,5.0,1000.0,106812370.0
15570.0,12.0,1730.0,106812371.0
3390.0,6.0,0.0,106812372.0
3070.0,6.0,350.0,106812373.0
29220.0,12.0,3250.0,106812374.0
12262.0,6.0,6603.0,106812375.0
8889.0,12.0,0.0,106812376.0
9940.0,6.0,1500.0,106812377.0
5290.0,6.0,2000.0,106812378.0
4290.0,3.0,3000.0,106812379.0
28778.3,12.0,3000.0,106812380.0
15290.0,10.0,1700.0,106812381.0
23290.0,12.0,3000.0,106812382.0
3540.2,6.0,500.0,106812383.0
3799.0,4.0,1000.0,106812384.0
14004.0,12.0,1556.0,106812385.0
14080.0,4.0,0.0,106812386.0
5018.0,12.0,558.0,106812387.0
11677.0,3.0,4000.0,106812388.0
7919.0,3.0,890.0,106812389.0
6280.0,6.0,1110.0,106812390.0
5050.0,3.0,2000.0,106812391.0
14150.0,6.0,2600.0,106812392.0
8406.0,6.0,934.0,106812393.0
19320.0,6.0,2150.0,106812394.0
18470.0,6.0,5000.0,106812395.0
6776.0,6.0,1694.0,106812396.0
18121.0,12.0,2013.0,106812397.0
11460.0,10.0,1280.0,106812398.0
20660.0,10.0,2300.0,106812399.0
4480.0,4.0,500.0,106812400.0
11650.0,10.0,1300.0,106812401.0
4700.0,4.0,850.0,106812402.0
21214.0,6.0,6000.0,106812403.0
43200.0,12.0,4800.0,106812404.0
4620.0,6.0,1600.0,106812405.0
11340.0,6.0,2010.0,106812406.0
4499.0,4.0,7000.0,106812407.0
6290.0,12.0,700.0,106812408.0
8856.0,10.0,984.0,106812409.0
10000.0,10.0,6500.0,106812410.0
22500.0,12.0,2500.0,106812411.0
96000.0,6.0,13536.0,106812412.0
2500.0,3.0,1000.0,106812413.0
9870.0,6.0,2000.0,106812414.0
5990.0,3.0,3000.0,106812415.0
6435.0,6.0,3000.0,106812416.0
13488.0,9.0,1500.0,106812417.0
3128.2,6.0,1000.0,106812418.0
4700.0,3.0,4000.0,106812419.0
11723.2,10.0,3000.0,106812420.0
23355.0,10.0,2596.0,106812421.0
6190.0,6.0,1600.0,106812422.0
22221.0,12.0,2469.0,106812423.0
17716.0,10.0,2000.0,106812424.0
4460.0,4.0,790.0,106812425.0
6278.0,6.0,700.0,106812426.0
9030.0,6.0,1970.0,106812427.0
7867.0,10.0,1000.0,106812428.0
19945.35,6.0,3000.0,106812429.0
23377.0,12.0,0.0,106812430.0
35550.0,10.0,3950.0,106812431.0
37857.2,6.0,5000.0,106812432.0
11000.0,6.0,2000.0,106812433.0
10080.0,12.0,1120.0,106812434.0
6585.0,6.0,2000.0,106812435.0
3484.0,8.0,600.0,106812436.0
2000.0,6.0,250.0,106812437.0
19805.0,6.0,4000.0,106812438.0
5200.0,6.0,4700.0,106812439.0
10319.0,9.0,0.0,106812440.0
24470.0,12.0,2700.0,106812441.0
7740.0,5.0,860.0,106812442.0
16800.0,12.0,2000.0,106812443.0
13689.0,12.0,2000.0,106812444.0
15079.91,12.0,0.0,106812445.0
24200.0,10.0,3000.0,106812446.0
11700.0,6.0,1300.0,106812447.0
23393.0,10.0,2600.0,106812448.0
5350.0,6.0,600.0,106812449.0
18206.0,6.0,5000.1,106812450.0
5540.0,3.0,1500.0,106812451.0
38725.0,6.0,2915.0,106812452.0
22977.0,6.0,2553.0,106812453.0
18000.0,12.0,2000.0,106812454.0
