,id,age,gender,education,marital_status,child_total,dependants,socstatus_work_fl,socstatus_pens_fl,reg_address_province,fact_address_province,postal_address_province,fl_presence_fl,own_auto
8289,106806148.0,40.0,0.0,Среднее специальное,Не состоял в браке,0.0,0.0,2.0,1.0,Свердловская область,Свердловская область,Свердловская область,0.0,0.0
8290,106805327.0,57.0,1.0,Среднее специальное,Состою в браке,0.0,0.0,1.0,2.0,Карачаево-Черкесия,Карачаево-Черкесия,Карачаево-Черкесия,0.0,0.0
8291,106806398.0,46.0,1.0,Среднее специальное,Состою в браке,0.0,0.0,2.0,1.0,Пермская область,Пермская область,Пермская область,1.0,0.0
8292,106805766.0,30.0,0.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Хабаровский край,Хабаровский край,Хабаровский край,0.0,0.0
8293,106807522.0,48.0,1.0,Среднее,Состою в браке,1.0,0.0,2.0,1.0,Кировская область,Кировская область,Кировская область,0.0,0.0
8294,106817113.0,45.0,1.0,Среднее,Состою в браке,2.0,0.0,2.0,1.0,Свердловская область,Свердловская область,Свердловская область,1.0,1.0
8295,106807742.0,49.0,0.0,Среднее,Состою в браке,1.0,1.0,2.0,1.0,Ростовская область,Ростовская область,Ростовская область,0.0,0.0
8296,106816841.0,45.0,0.0,Среднее,Состою в браке,1.0,1.0,2.0,1.0,Воронежская область,Воронежская область,Воронежская область,0.0,0.0
8297,106820096.0,57.0,1.0,Среднее специальное,Состою в браке,0.0,0.0,2.0,1.0,Калининградская область,Калининградская область,Калининградская область,0.0,0.0
8298,106820202.0,50.0,0.0,Среднее специальное,Не состоял в браке,0.0,0.0,2.0,1.0,Саратовская область,Саратовская область,Саратовская область,1.0,0.0
8299,106804748.0,31.0,0.0,Среднее,Состою в браке,1.0,1.0,2.0,1.0,Ивановская область,Ивановская область,Ивановская область,0.0,1.0
8300,106814574.0,49.0,1.0,Среднее специальное,Состою в браке,3.0,2.0,2.0,1.0,Иркутская область,Иркутская область,Иркутская область,0.0,0.0
8301,106810620.0,48.0,1.0,Среднее специальное,Не состоял в браке,0.0,0.0,2.0,1.0,Пензенская область,Пензенская область,Пензенская область,1.0,0.0
8302,106810785.0,35.0,1.0,Среднее специальное,Разведен(а),1.0,1.0,2.0,1.0,Карелия,Карелия,Карелия,0.0,0.0
8303,106807128.0,39.0,0.0,Среднее специальное,Состою в браке,0.0,0.0,2.0,1.0,Калужская область,Калужская область,Калужская область,0.0,1.0
8304,106816575.0,45.0,1.0,Среднее,Не состоял в браке,1.0,1.0,2.0,1.0,Калининградская область,Калининградская область,Калининградская область,0.0,0.0
8305,106813722.0,25.0,1.0,Высшее,Не состоял в браке,0.0,0.0,2.0,1.0,Читинская область,Читинская область,Читинская область,1.0,1.0
8306,106811260.0,47.0,1.0,Среднее специальное,Не состоял в браке,2.0,0.0,2.0,1.0,Татарстан,Татарстан,Татарстан,1.0,0.0
8307,106810709.0,26.0,0.0,Среднее,Состою в браке,1.0,0.0,2.0,1.0,Курганская область,Курганская область,Курганская область,0.0,0.0
8308,106806068.0,30.0,0.0,Высшее,Разведен(а),0.0,0.0,2.0,1.0,Тюменская область,Тюменская область,Тюменская область,0.0,0.0
8309,106817381.0,39.0,1.0,Среднее специальное,Состою в браке,2.0,1.0,2.0,1.0,Омская область,Омская область,Омская область,1.0,0.0
8310,106812003.0,30.0,0.0,Среднее,Не состоял в браке,1.0,1.0,2.0,1.0,Коми,Коми,Коми,0.0,0.0
8311,106819543.0,31.0,1.0,Среднее специальное,Не состоял в браке,0.0,0.0,2.0,1.0,Липецкая область,Липецкая область,Липецкая область,0.0,0.0
8312,106812917.0,33.0,1.0,Высшее,Состою в браке,2.0,2.0,2.0,1.0,Ростовская область,Ростовская область,Ростовская область,0.0,0.0
8313,106813804.0,26.0,1.0,Среднее,Состою в браке,2.0,2.0,2.0,1.0,Волгоградская область,Волгоградская область,Волгоградская область,0.0,0.0
8314,106809692.0,60.0,1.0,Среднее специальное,Разведен(а),1.0,1.0,1.0,2.0,Пензенская область,Пензенская область,Пензенская область,0.0,0.0
8315,106817111.0,61.0,1.0,Среднее специальное,Состою в браке,0.0,0.0,1.0,2.0,Оренбургская область,Оренбургская область,Оренбургская область,0.0,0.0
8316,106808105.0,32.0,0.0,Среднее специальное,Состою в браке,0.0,0.0,2.0,1.0,Мурманская область,Мурманская область,Мурманская область,0.0,1.0
8317,106811562.0,25.0,0.0,Среднее,Состою в браке,1.0,1.0,2.0,1.0,Тульская область,Тульская область,Тульская область,0.0,0.0
8318,106804940.0,58.0,1.0,Среднее,Состою в браке,1.0,1.0,1.0,2.0,Пермская область,Пермская область,Пермская область,0.0,0.0
8319,106819422.0,48.0,1.0,Среднее специальное,Разведен(а),2.0,0.0,2.0,1.0,Северная Осетия,Северная Осетия,Северная Осетия,0.0,0.0
8320,106814349.0,49.0,1.0,Среднее,Не состоял в браке,1.0,0.0,2.0,1.0,Саратовская область,Саратовская область,Саратовская область,1.0,0.0
8321,106805138.0,58.0,1.0,Среднее специальное,Состою в браке,3.0,0.0,1.0,2.0,Свердловская область,Свердловская область,Свердловская область,1.0,0.0
8322,106811150.0,35.0,0.0,Высшее,Состою в браке,1.0,1.0,2.0,1.0,Саратовская область,Саратовская область,Саратовская область,0.0,0.0
8323,106811271.0,31.0,1.0,Среднее,Не состоял в браке,2.0,2.0,2.0,1.0,Ростовская область,Ростовская область,Ростовская область,0.0,0.0
8324,106811276.0,31.0,1.0,Среднее специальное,Разведен(а),0.0,0.0,2.0,1.0,Алтайский край,Алтайский край,Алтайский край,0.0,0.0
8325,106813283.0,55.0,1.0,Среднее,Состою в браке,2.0,0.0,2.0,1.0,Читинская область,Читинская область,Читинская область,0.0,0.0
8326,106814643.0,53.0,1.0,Среднее специальное,Состою в браке,0.0,0.0,1.0,2.0,Воронежская область,Воронежская область,Воронежская область,0.0,0.0
8327,106813632.0,24.0,1.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Ставропольский край,Ставропольский край,Ставропольский край,0.0,0.0
8328,106815749.0,25.0,0.0,Среднее специальное,Не состоял в браке,0.0,0.0,2.0,1.0,Приморский край,Приморский край,Приморский край,0.0,0.0
8329,106814516.0,59.0,1.0,Высшее,Состою в браке,0.0,0.0,1.0,2.0,Ставропольский край,Ставропольский край,Ставропольский край,0.0,0.0
8330,106806631.0,35.0,1.0,Высшее,Состою в браке,1.0,1.0,2.0,1.0,Омская область,Омская область,Омская область,0.0,0.0
8331,106811898.0,25.0,0.0,Среднее специальное,Не состоял в браке,0.0,0.0,2.0,1.0,Томская область,Томская область,Томская область,0.0,0.0
8332,106807909.0,35.0,0.0,Среднее специальное,Состою в браке,0.0,0.0,2.0,1.0,Нижегородская область,Нижегородская область,Нижегородская область,0.0,0.0
8333,106804591.0,52.0,1.0,Среднее специальное,Состою в браке,1.0,0.0,1.0,2.0,Тверская область,Тверская область,Тверская область,0.0,1.0
8334,106813674.0,25.0,1.0,Высшее,Состою в браке,1.0,1.0,2.0,1.0,Кемеровская область,Кемеровская область,Кемеровская область,1.0,0.0
8335,106813629.0,22.0,1.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Воронежская область,Воронежская область,Воронежская область,0.0,0.0
8336,106814715.0,51.0,0.0,Среднее,Состою в браке,0.0,0.0,2.0,1.0,Пермская область,Пермская область,Пермская область,0.0,0.0
8337,106811554.0,27.0,1.0,Высшее,Состою в браке,0.0,0.0,2.0,1.0,Приморский край,Приморский край,Приморский край,0.0,0.0
8338,106817995.0,49.0,1.0,Среднее специальное,Состою в браке,2.0,0.0,2.0,1.0,Брянская область,Брянская область,Брянская область,0.0,0.0
8339,106811541.0,63.0,1.0,Среднее специальное,Состою в браке,2.0,0.0,1.0,2.0,Красноярский край,Красноярский край,Красноярский край,0.0,0.0
8340,106814357.0,27.0,1.0,Среднее,Не состоял в браке,0.0,0.0,2.0,1.0,Краснодарский край,Краснодарский край,Краснодарский край,0.0,0.0
8341,106805030.0,23.0,0.0,Среднее специальное,Не состоял в браке,0.0,0.0,2.0,1.0,Вологодская область,Вологодская область,Вологодская область,0.0,0.0
8342,106809163.0,41.0,1.0,Неоконченное высшее,Состою в браке,1.0,0.0,2.0,1.0,Хакасия,Хакасия,Хакасия,1.0,0.0
8343,106816144.0,45.0,0.0,Среднее,Не состоял в браке,0.0,0.0,2.0,1.0,Пензенская область,Пензенская область,Пензенская область,0.0,1.0
8344,106811719.0,31.0,1.0,Высшее,Состою в браке,1.0,1.0,2.0,1.0,Тульская область,Тульская область,Тульская область,1.0,0.0
8345,106817327.0,57.0,1.0,Среднее специальное,Вдовец/Вдова,0.0,0.0,2.0,1.0,Астраханская область,Астраханская область,Астраханская область,1.0,0.0
8346,106816546.0,57.0,1.0,Среднее специальное,Вдовец/Вдова,2.0,0.0,1.0,2.0,Кемеровская область,Кемеровская область,Кемеровская область,1.0,0.0
8347,106810329.0,29.0,1.0,Высшее,Не состоял в браке,0.0,0.0,2.0,1.0,Ханты-Мансийский АО,Ханты-Мансийский АО,Ханты-Мансийский АО,0.0,1.0
8348,106809482.0,38.0,1.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Ярославская область,Ярославская область,Ярославская область,0.0,0.0
8349,106806703.0,35.0,1.0,Среднее специальное,Состою в браке,2.0,2.0,2.0,1.0,Краснодарский край,Краснодарский край,Краснодарский край,0.0,0.0
8350,106810512.0,28.0,0.0,Высшее,Не состоял в браке,0.0,0.0,2.0,1.0,Читинская область,Читинская область,Читинская область,0.0,0.0
8351,106817685.0,26.0,1.0,Среднее специальное,Не состоял в браке,0.0,0.0,2.0,1.0,Карачаево-Черкесия,Карачаево-Черкесия,Карачаево-Черкесия,0.0,1.0
8352,106819232.0,37.0,1.0,Высшее,Состою в браке,3.0,3.0,2.0,1.0,Якутия,Якутия,Якутия,1.0,0.0
8353,106811350.0,26.0,0.0,Высшее,Состою в браке,1.0,1.0,2.0,1.0,Калмыкия,Калмыкия,Калмыкия,0.0,0.0
8354,106805177.0,27.0,0.0,Среднее,Не состоял в браке,0.0,0.0,2.0,1.0,Томская область,Томская область,Томская область,0.0,0.0
8355,106816863.0,41.0,1.0,Среднее специальное,Не состоял в браке,2.0,1.0,2.0,1.0,Хабаровский край,Хабаровский край,Хабаровский край,1.0,0.0
8356,106804425.0,48.0,1.0,Среднее,Не состоял в браке,0.0,0.0,2.0,1.0,Липецкая область,Липецкая область,Липецкая область,1.0,0.0
8357,106818245.0,29.0,0.0,Высшее,Состою в браке,1.0,1.0,2.0,1.0,Ярославская область,Ярославская область,Ярославская область,0.0,1.0
8358,106817534.0,41.0,1.0,Среднее,Состою в браке,2.0,2.0,2.0,1.0,Брянская область,Брянская область,Брянская область,0.0,0.0
8359,106813045.0,40.0,1.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Орловская область,Орловская область,Орловская область,0.0,0.0
8360,106816966.0,45.0,0.0,Среднее,Не состоял в браке,1.0,0.0,2.0,1.0,Кемеровская область,Кемеровская область,Кемеровская область,1.0,0.0
8361,106817495.0,52.0,1.0,Среднее специальное,Не состоял в браке,0.0,0.0,2.0,1.0,Приморский край,Приморский край,Приморский край,1.0,0.0
8362,106812603.0,46.0,1.0,Среднее специальное,Не состоял в браке,0.0,0.0,2.0,1.0,Свердловская область,Свердловская область,Свердловская область,0.0,0.0
8363,106819449.0,22.0,1.0,Высшее,Состою в браке,1.0,1.0,2.0,1.0,Алтайский край,Алтайский край,Алтайский край,0.0,0.0
8364,106815553.0,59.0,1.0,Среднее,Не состоял в браке,0.0,0.0,2.0,2.0,Пермская область,Пермская область,Пермская область,1.0,0.0
8365,106816961.0,34.0,1.0,Среднее,Состою в браке,1.0,1.0,2.0,1.0,Приморский край,Приморский край,Приморский край,1.0,0.0
8366,106807235.0,30.0,1.0,Высшее,Не состоял в браке,0.0,0.0,2.0,1.0,Пермская область,Пермская область,Пермская область,0.0,0.0
8367,106813858.0,24.0,1.0,Среднее специальное,Не состоял в браке,0.0,0.0,2.0,1.0,Удмуртия,Удмуртия,Удмуртия,0.0,0.0
8368,106807724.0,50.0,0.0,Среднее,Состою в браке,1.0,1.0,2.0,1.0,Хабаровский край,Хабаровский край,Хабаровский край,1.0,0.0
8369,106804691.0,57.0,1.0,Среднее специальное,Состою в браке,2.0,0.0,1.0,2.0,Ставропольский край,Ставропольский край,Ставропольский край,0.0,0.0
8370,106813923.0,35.0,1.0,Среднее,Гражданский брак,2.0,2.0,2.0,1.0,Вологодская область,Вологодская область,Вологодская область,1.0,0.0
8371,106817280.0,35.0,1.0,Высшее,Состою в браке,2.0,2.0,2.0,1.0,Кировская область,Кировская область,Кировская область,1.0,0.0
8372,106819045.0,37.0,0.0,Высшее,Состою в браке,3.0,3.0,2.0,1.0,Бурятия,Бурятия,Бурятия,0.0,0.0
8373,106812020.0,61.0,1.0,Неполное среднее,Состою в браке,2.0,0.0,2.0,2.0,Алтайский край,Алтайский край,Алтайский край,0.0,0.0
8374,106817624.0,32.0,0.0,Среднее специальное,Состою в браке,2.0,2.0,2.0,1.0,Смоленская область,Смоленская область,Смоленская область,0.0,0.0
8375,106817421.0,40.0,1.0,Высшее,Состою в браке,1.0,1.0,2.0,1.0,Татарстан,Татарстан,Татарстан,1.0,0.0
8376,106807062.0,56.0,1.0,Среднее специальное,Состою в браке,0.0,0.0,2.0,1.0,Брянская область,Брянская область,Брянская область,1.0,0.0
8377,106815183.0,27.0,1.0,Высшее,Состою в браке,0.0,0.0,2.0,1.0,Карачаево-Черкесия,Карачаево-Черкесия,Карачаево-Черкесия,0.0,0.0
8378,106810041.0,44.0,1.0,Среднее специальное,Состою в браке,2.0,2.0,2.0,1.0,Мурманская область,Мурманская область,Мурманская область,1.0,0.0
8379,106809460.0,37.0,1.0,Среднее специальное,Состою в браке,2.0,2.0,2.0,1.0,Владимирская область,Владимирская область,Владимирская область,0.0,0.0
8380,106806193.0,50.0,1.0,Высшее,Состою в браке,2.0,0.0,2.0,1.0,Адыгея,Адыгея,Адыгея,0.0,0.0
8381,106819280.0,36.0,0.0,Среднее специальное,Не состоял в браке,1.0,1.0,2.0,1.0,Белгородская область,Белгородская область,Белгородская область,0.0,0.0
8382,106805496.0,24.0,0.0,Среднее специальное,Состою в браке,3.0,3.0,2.0,1.0,Тверская область,Тверская область,Тверская область,0.0,0.0
8383,106813702.0,23.0,1.0,Высшее,Не состоял в браке,0.0,0.0,2.0,1.0,Волгоградская область,Волгоградская область,Волгоградская область,0.0,0.0
8384,106816887.0,38.0,1.0,Среднее,Состою в браке,2.0,1.0,2.0,1.0,Алтайский край,Алтайский край,Алтайский край,0.0,0.0
8385,106812426.0,45.0,0.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Архангельская область,Архангельская область,Архангельская область,0.0,1.0
8386,106819593.0,64.0,1.0,Среднее специальное,Состою в браке,3.0,0.0,1.0,2.0,Ульяновская область,Ульяновская область,Ульяновская область,0.0,0.0
8387,106814798.0,60.0,0.0,Среднее,Состою в браке,1.0,1.0,2.0,2.0,Приморский край,Приморский край,Приморский край,1.0,1.0
8388,106819851.0,38.0,1.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Кировская область,Кировская область,Кировская область,0.0,0.0
8389,106814025.0,48.0,1.0,Среднее,Состою в браке,2.0,1.0,2.0,1.0,Челябинская область,Челябинская область,Челябинская область,1.0,0.0
8390,106816189.0,45.0,1.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Хабаровский край,Хабаровский край,Хабаровский край,1.0,0.0
8391,106807948.0,36.0,1.0,Среднее специальное,Состою в браке,0.0,0.0,2.0,1.0,Санкт-Петербург,Санкт-Петербург,Санкт-Петербург,1.0,0.0
8392,106816688.0,53.0,0.0,Высшее,Состою в браке,2.0,0.0,1.0,2.0,Кемеровская область,Кемеровская область,Кемеровская область,0.0,0.0
8393,106813066.0,41.0,1.0,Среднее специальное,Состою в браке,3.0,1.0,2.0,1.0,Чувашия,Чувашия,Чувашия,0.0,0.0
8394,106811652.0,58.0,1.0,Среднее специальное,Не состоял в браке,0.0,0.0,1.0,2.0,Чувашия,Чувашия,Чувашия,0.0,0.0
8395,106814251.0,59.0,0.0,Среднее специальное,Состою в браке,2.0,0.0,2.0,1.0,Чувашия,Чувашия,Чувашия,1.0,0.0
8396,106819091.0,41.0,1.0,Неоконченное высшее,Состою в браке,2.0,2.0,2.0,1.0,Башкирия,Башкирия,Башкирия,1.0,0.0
8397,106816722.0,38.0,1.0,Среднее специальное,Разведен(а),2.0,1.0,2.0,1.0,Тверская область,Тверская область,Тверская область,1.0,0.0
8398,106806587.0,55.0,1.0,Среднее,Состою в браке,0.0,0.0,1.0,2.0,Липецкая область,Липецкая область,Липецкая область,0.0,0.0
8399,106813277.0,43.0,1.0,Среднее специальное,Вдовец/Вдова,2.0,2.0,2.0,1.0,Башкирия,Башкирия,Башкирия,0.0,0.0
8400,106813588.0,23.0,1.0,Среднее специальное,Не состоял в браке,0.0,0.0,2.0,1.0,Брянская область,Брянская область,Брянская область,1.0,0.0
8401,106805700.0,38.0,1.0,Среднее специальное,Состою в браке,2.0,2.0,2.0,1.0,Смоленская область,Смоленская область,Смоленская область,1.0,1.0
8402,106814859.0,26.0,1.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Ростовская область,Ростовская область,Ростовская область,0.0,1.0
8403,106806710.0,37.0,0.0,Среднее специальное,Состою в браке,1.0,0.0,2.0,1.0,Краснодарский край,Краснодарский край,Краснодарский край,0.0,0.0
8404,106816954.0,31.0,1.0,Среднее специальное,Состою в браке,2.0,2.0,2.0,1.0,Белгородская область,Белгородская область,Белгородская область,0.0,0.0
8405,106804408.0,49.0,0.0,Среднее специальное,Состою в браке,2.0,0.0,2.0,1.0,Башкирия,Башкирия,Башкирия,1.0,0.0
8406,106819267.0,35.0,1.0,Высшее,Состою в браке,1.0,1.0,2.0,1.0,Калужская область,Калужская область,Калужская область,1.0,0.0
8407,106804480.0,57.0,0.0,Среднее специальное,Состою в браке,0.0,0.0,1.0,2.0,Брянская область,Брянская область,Брянская область,0.0,0.0
8408,106808997.0,30.0,0.0,Среднее,Состою в браке,2.0,2.0,2.0,1.0,Тамбовская область,Тамбовская область,Тамбовская область,0.0,0.0
8409,106808713.0,35.0,1.0,Среднее,Состою в браке,1.0,1.0,2.0,1.0,Удмуртия,Удмуртия,Удмуртия,0.0,1.0
8410,106814028.0,63.0,1.0,Среднее,Состою в браке,1.0,0.0,1.0,2.0,Мордовская республика,Мордовская республика,Мордовская республика,1.0,0.0
8411,106816563.0,58.0,0.0,Высшее,Состою в браке,1.0,0.0,1.0,2.0,Волгоградская область,Волгоградская область,Волгоградская область,0.0,0.0
8412,106812520.0,32.0,1.0,Среднее,Не состоял в браке,3.0,3.0,2.0,1.0,Новгородская область,Новгородская область,Новгородская область,0.0,0.0
8413,106815552.0,39.0,0.0,Среднее,Не состоял в браке,0.0,0.0,2.0,1.0,Адыгея,Адыгея,Адыгея,0.0,0.0
8414,106811646.0,22.0,0.0,Среднее специальное,Не состоял в браке,0.0,0.0,2.0,1.0,Алтайский край,Алтайский край,Алтайский край,1.0,0.0
8415,106805708.0,53.0,1.0,Высшее,Разведен(а),0.0,0.0,2.0,1.0,Псковская область,Псковская область,Псковская область,0.0,0.0
8416,106813252.0,35.0,1.0,Среднее,Состою в браке,1.0,1.0,2.0,1.0,Смоленская область,Смоленская область,Смоленская область,1.0,0.0
8417,106812538.0,42.0,1.0,Среднее специальное,Состою в браке,1.0,0.0,2.0,1.0,Омская область,Омская область,Омская область,0.0,0.0
8418,106806801.0,31.0,1.0,Высшее,Разведен(а),0.0,0.0,2.0,1.0,Красноярский край,Красноярский край,Красноярский край,0.0,0.0
8419,106808546.0,31.0,1.0,Высшее,Не состоял в браке,1.0,1.0,2.0,1.0,Чувашия,Чувашия,Чувашия,1.0,0.0
8420,106810767.0,44.0,1.0,Среднее специальное,Разведен(а),2.0,1.0,2.0,1.0,Ростовская область,Ростовская область,Ростовская область,0.0,0.0
8421,106813046.0,45.0,1.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Астраханская область,Астраханская область,Астраханская область,1.0,0.0
8422,106804517.0,51.0,1.0,Среднее специальное,Состою в браке,2.0,0.0,2.0,1.0,Ульяновская область,Ульяновская область,Ульяновская область,0.0,0.0
8423,106809295.0,36.0,1.0,Среднее специальное,Не состоял в браке,1.0,1.0,2.0,1.0,Вологодская область,Вологодская область,Вологодская область,1.0,0.0
8424,106815384.0,24.0,0.0,Среднее,Не состоял в браке,0.0,0.0,2.0,1.0,Псковская область,Псковская область,Псковская область,0.0,1.0
8425,106806335.0,46.0,1.0,Среднее специальное,Разведен(а),0.0,0.0,1.0,2.0,Амурская область,Амурская область,Амурская область,0.0,0.0
8426,106806933.0,57.0,1.0,Среднее,Не состоял в браке,0.0,0.0,2.0,2.0,Челябинская область,Челябинская область,Челябинская область,0.0,0.0
8427,106818369.0,24.0,1.0,Среднее специальное,Не состоял в браке,1.0,1.0,2.0,1.0,Владимирская область,Владимирская область,Владимирская область,0.0,0.0
8428,106814899.0,30.0,0.0,Среднее,Состою в браке,2.0,2.0,2.0,1.0,Смоленская область,Смоленская область,Смоленская область,0.0,0.0
8429,106806889.0,31.0,0.0,Неполное среднее,Состою в браке,1.0,2.0,2.0,1.0,Ивановская область,Ивановская область,Ивановская область,0.0,0.0
8430,106811754.0,41.0,0.0,Среднее специальное,Состою в браке,2.0,2.0,2.0,1.0,Томская область,Томская область,Томская область,0.0,0.0
8431,106806887.0,22.0,0.0,Среднее,Не состоял в браке,0.0,0.0,2.0,1.0,Красноярский край,Красноярский край,Красноярский край,0.0,1.0
8432,106810361.0,36.0,0.0,Среднее специальное,Состою в браке,2.0,2.0,2.0,1.0,Пермская область,Пермская область,Пермская область,0.0,0.0
8433,106814058.0,52.0,1.0,Среднее,Разведен(а),5.0,0.0,2.0,2.0,Кемеровская область,Кемеровская область,Кемеровская область,0.0,0.0
8434,106806184.0,42.0,0.0,Среднее,Состою в браке,1.0,1.0,2.0,1.0,Алтайский край,Алтайский край,Алтайский край,0.0,0.0
8435,106812712.0,56.0,1.0,Среднее специальное,Не состоял в браке,0.0,0.0,1.0,2.0,Приморский край,Приморский край,Приморский край,1.0,0.0
8436,106815357.0,44.0,0.0,Среднее,Состою в браке,2.0,2.0,2.0,1.0,Краснодарский край,Краснодарский край,Краснодарский край,0.0,1.0
8437,106814205.0,55.0,1.0,Среднее,Состою в браке,0.0,0.0,2.0,1.0,Кировская область,Кировская область,Кировская область,1.0,0.0
8438,106805226.0,40.0,0.0,Среднее специальное,Состою в браке,2.0,2.0,2.0,1.0,Ростовская область,Ростовская область,Ростовская область,0.0,0.0
8439,106810536.0,35.0,1.0,Высшее,Не состоял в браке,0.0,0.0,2.0,1.0,Хабаровский край,Хабаровский край,Хабаровский край,1.0,1.0
8440,106819848.0,23.0,1.0,Среднее специальное,Состою в браке,1.0,1.0,2.0,1.0,Ульяновская область,Ульяновская область,Ульяновская область,0.0,0.0
8441,106817078.0,53.0,1.0,Среднее,Состою в браке,1.0,1.0,2.0,1.0,Краснодарский край,Краснодарский край,Краснодарский край,1.0,0.0
8442,106811765.0,32.0,0.0,Высшее,Не состоял в браке,1.0,1.0,2.0,1.0,Хабаровский край,Хабаровский край,Хабаровский край,0.0,1.0
8443,106809179.0,54.0,1.0,Среднее специальное,Состою в браке,1.0,0.0,2.0,1.0,Самарская область,Самарская область,Самарская область,0.0,0.0
8444,106807291.0,35.0,0.0,Среднее,Гражданский брак,1.0,1.0,2.0,1.0,Новосибирская область,Новосибирская область,Новосибирская область,0.0,1.0
8445,106807303.0,52.0,0.0,Высшее,Состою в браке,0.0,0.0,2.0,1.0,Татарстан,Татарстан,Татарстан,0.0,1.0
8446,106807385.0,41.0,1.0,Среднее,Разведен(а),1.0,1.0,2.0,1.0,Кировская область,Кировская область,Кировская область,1.0,0.0
8447,106817365.0,28.0,0.0,Высшее,Состою в браке,1.0,1.0,2.0,1.0,Северная Осетия,Северная Осетия,Северная Осетия,0.0,0.0
8448,106817184.0,30.0,1.0,Среднее,Не состоял в браке,0.0,0.0,2.0,1.0,Тверская область,Тверская область,Тверская область,1.0,0.0
8449,106818705.0,27.0,1.0,Неоконченное высшее,Состою в браке,1.0,1.0,2.0,1.0,Красноярский край,Красноярский край,Красноярский край,1.0,0.0
8450,106812895.0,36.0,0.0,Среднее специальное,Состою в браке,1.0,2.0,2.0,1.0,Кемеровская область,Кемеровская область,Кемеровская область,0.0,0.0
8451,106812708.0,57.0,1.0,Среднее,Состою в браке,3.0,0.0,1.0,2.0,Тульская область,Тульская область,Тульская область,0.0,0.0
8452,106812951.0,29.0,0.0,Высшее,Не состоял в браке,0.0,0.0,2.0,1.0,Кемеровская область,Кемеровская область,Кемеровская область,0.0,0.0
8453,106818997.0,61.0,1.0,Среднее,Состою в браке,0.0,0.0,1.0,2.0,Краснодарский край,Краснодарский край,Краснодарский край,1.0,0.0
8454,106807443.0,45.0,0.0,Среднее специальное,Состою в браке,2.0,2.0,2.0,1.0,Астраханская область,Астраханская область,Астраханская область,0.0,0.0
8455,106806521.0,56.0,1.0,Среднее,Состою в браке,1.0,0.0,2.0,2.0,Воронежская область,Воронежская область,Воронежская область,0.0,0.0
8456,106814796.0,23.0,1.0,Неоконченное высшее,Не состоял в браке,0.0,0.0,2.0,1.0,Ярославская область,Ярославская область,Ярославская область,1.0,0.0
8457,106816141.0,43.0,0.0,Среднее,Состою в браке,0.0,0.0,2.0,1.0,Волгоградская область,Волгоградская область,Волгоградская область,1.0,0.0
8458,106815219.0,36.0,1.0,Среднее специальное,Разведен(а),2.0,0.0,2.0,1.0,Вологодская область,Вологодская область,Вологодская область,0.0,0.0
8459,106809481.0,55.0,0.0,Среднее специальное,Состою в браке,5.0,0.0,1.0,2.0,Горный Алтай,Горный Алтай,Горный Алтай,1.0,0.0
8460,106816728.0,29.0,1.0,Среднее специальное,Состою в браке,2.0,1.0,2.0,1.0,Белгородская область,Белгородская область,Белгородская область,0.0,0.0
8461,106808001.0,46.0,1.0,Среднее специальное,Состою в браке,3.0,3.0,2.0,1.0,Ростовская область,Ростовская область,Ростовская область,0.0,0.0
8462,106811525.0,33.0,0.0,Высшее,Не состоял в браке,0.0,0.0,2.0,1.0,Белгородская область,Белгородская область,Белгородская область,0.0,0.0
8463,106812859.0,48.0,1.0,Среднее,Состою в браке,0.0,0.0,2.0,1.0,Ростовская область,Ростовская область,Ростовская область,0.0,0.0
8464,106807142.0,34.0,0.0,Высшее,Состою в браке,2.0,2.0,2.0,1.0,Мурманская область,Мурманская область,Мурманская область,0.0,0.0
8465,106819999.0,30.0,1.0,Высшее,Состою в браке,2.0,2.0,2.0,1.0,Свердловская область,Свердловская область,Свердловская область,0.0,1.0
8466,106814270.0,35.0,0.0,Среднее,Состою в браке,1.0,1.0,2.0,1.0,Рязанская область,Рязанская область,Рязанская область,0.0,0.0
8467,106812952.0,24.0,0.0,Высшее,Состою в браке,1.0,1.0,2.0,1.0,Мурманская область,Мурманская область,Мурманская область,1.0,0.0
8468,106815103.0,60.0,1.0,Неполное среднее,Разведен(а),1.0,0.0,2.0,1.0,Иркутская область,Иркутская область,Иркутская область,0.0,0.0
8469,106818419.0,34.0,1.0,Среднее,Не состоял в браке,0.0,0.0,2.0,1.0,Орловская область,Орловская область,Орловская область,1.0,0.0
8470,106805203.0,36.0,1.0,Среднее специальное,Разведен(а),1.0,0.0,2.0,1.0,Курская область,Курская область,Курская область,0.0,0.0
8471,106816050.0,52.0,0.0,Высшее,Гражданский брак,2.0,2.0,2.0,1.0,Ростовская область,Ростовская область,Ростовская область,0.0,1.0
